Date,HRC=F,BZ=F,EURUSD=X,USDCZK=X,EURCZK=X,CNYUSD=X,HG=F
2026-03-31,1048.0,118.3499984741211,1.1460003852844238,21.39929962158203,24.532499313354492,0.144684299826622,5.587500095367432
2026-04-01,1049.0,101.16000366210938,1.1574207544326782,21.187400817871094,24.533899307250977,0.14504946768283844,5.624000072479248
2026-04-02,1051.0,109.02999877929688,1.159057378768921,21.130800247192383,24.50309944152832,0.14554981887340546,5.563000202178955
2026-04-03,,,1.1541746854782104,21.232999801635742,24.50589942932129,0.1452411711215973,
2026-04-06,1051.0,109.7699966430664,1.150999665260315,21.280399322509766,24.504899978637695,0.14529815316200256,5.583499908447266
2026-04-07,1048.0,109.2699966430664,1.1541212797164917,21.215999603271484,24.497400283813477,0.1453002691268921,5.54449987411499
2026-04-08,1046.0,94.75,1.1686612367630005,20.922800064086914,24.46500015258789,0.1458427608013153,5.759500026702881
2026-04-09,1046.0,95.91999816894531,1.16593599319458,20.894500732421875,24.372699737548828,0.1464407593011856,5.748000144958496
2026-04-10,1046.0,95.19999694824219,1.1691256761550903,20.824100494384766,24.356599807739258,0.1463828831911087,5.870500087738037
2026-04-13,1046.0,99.36000061035156,1.1675150394439697,20.861000061035156,24.356000900268555,0.14646007120609283,5.97599983215332
2026-04-14,1046.0,94.79000091552734,1.176885962486267,20.676700592041016,24.342500686645508,0.14640645682811737,6.070499897003174
2026-04-15,1046.0,94.93000030517578,1.179940938949585,20.617700576782227,24.323200225830078,0.1467200666666031,6.072000026702881
2026-04-16,1046.0,99.38999938964844,1.1809163093566895,20.588300704956055,24.31999969482422,0.14667057991027832,6.066500186920166
2026-04-17,1046.0,90.37999725341797,1.1782727241516113,20.63610076904297,24.311100006103516,0.14660391211509705,6.103499889373779
